user_id,user_link,user_name,user_nationality,level_tag,user_level,badge_tag,user_badge,game_tag,user_games,Cluster
76561198857179314,https://steamcommunity.com/profiles/76561198857179314/,KKKKKKKKKKKKKKKKKKKKKKKKKKK,,20-50,42,0-20,9,100-500,116,0
76561198863229207,https://steamcommunity.com/profiles/76561198863229207/,Ziyou,"Fuzhou, Fujian, China",20-50,24,20-50,23,100-500,157,0
76561198182007342,https://steamcommunity.com/profiles/76561198182007342/,LifeIsRoastGoose,China,100-200,101,20-50,25,500-1000,545,1
76561198140816655,https://steamcommunity.com/profiles/76561198140816655/,Mist丶,Hong Kong,0-20,7,0-20,3,20-50,24,0
Kano07,https://steamcommunity.com/id/Kano07/,Kano（青蒜！！！）,,0-20,6,0-20,5,20-50,23,0
76561198953593497,https://steamcommunity.com/profiles/76561198953593497/,sign,China,0-20,8,0-20,7,100-500,105,0
76561198850149073,https://steamcommunity.com/profiles/76561198850149073/,JAY,,0-20,6,0-20,4,20-50,33,0
76561198204092523,https://steamcommunity.com/profiles/76561198204092523/,羽落无声,"Shenzhen, Guangdong, China",50-100,56,50-100,52,100-500,326,0
shadowdreamer,https://steamcommunity.com/id/shadowdreamer/,Cure_Dovahkiin,,50-100,57,100-500,133,100-500,472,1
76561198362416952,https://steamcommunity.com/profiles/76561198362416952/,泓乐cc,China,0-20,12,0-20,10,100-500,109,0
76561198367809506,https://steamcommunity.com/profiles/76561198367809506/,Lm,,0-20,11,0-20,8,50-100,85,0
76561198844655121,https://steamcommunity.com/profiles/76561198844655121/,顾楠,"Bengbu, Anhui, China",20-50,21,0-20,9,100-500,109,0
76561198408662347,https://steamcommunity.com/profiles/76561198408662347/,76561198408662347,,0-20,8,0-20,7,50-100,50,0
76561199091098156,https://steamcommunity.com/profiles/76561199091098156/,渔歌Gyoka,,20-50,47,50-100,55,500-1000,661,0
76561199154161296,https://steamcommunity.com/profiles/76561199154161296/,J1hAI,China,20-50,23,0-20,10,20-50,38,0
76561199016218827,https://steamcommunity.com/profiles/76561199016218827/,喷泉旁的白鸽,,0-20,8,0-20,5,100-500,187,0
76561198162224328,https://steamcommunity.com/profiles/76561198162224328/,ATLAS,,20-50,25,20-50,32,100-500,320,0
76561198149020730,https://steamcommunity.com/profiles/76561198149020730/,水墨,,0-20,8,0-20,4,20-50,48,0
76561199329081275,https://steamcommunity.com/profiles/76561199329081275/,睡觉踢被子,China,0-20,6,0-20,7,50-100,56,0
76561199379584382,https://steamcommunity.com/profiles/76561199379584382/,霍佑泽,,0-20,4,0-20,5,20-50,21,0
76561198283848613,https://steamcommunity.com/profiles/76561198283848613/,BRONY5TT【bili10699793】,China,20-50,32,20-50,38,100-500,232,0
suuky1,https://steamcommunity.com/id/suuky1/,SuuKyi,"Korea, Democratic People's Republic of",50-100,53,None,-1,None,-1,0
76561198324194559,https://steamcommunity.com/profiles/76561198324194559/,Hesheng,,,-1,None,-1,None,-1,0
76561199401574809,https://steamcommunity.com/profiles/76561199401574809/,蛾眉秋恨满三霜,China,0-20,15,0-20,11,20-50,45,0
76561198968446855,https://steamcommunity.com/profiles/76561198968446855/,东大第一突破四季夏目,,0-20,7,0-20,5,100-500,103,0
19350223,https://steamcommunity.com/id/19350223/,Its Literary_Zhang,"Shanghai, Shanghai, China",20-50,21,20-50,27,50-100,80,0
76561199022262128,https://steamcommunity.com/profiles/76561199022262128/,blastchinchillas,,0-20,13,0-20,13,50-100,83,0
76561199150444633,https://steamcommunity.com/profiles/76561199150444633/,Fen01,"Tangjiazhuang, Hebei, China",0-20,12,0-20,8,20-50,25,0
76561198401219503,https://steamcommunity.com/profiles/76561198401219503/,米斯兰达,"Jining, Shandong, China",0-20,7,0-20,6,0-20,11,0
hungry112,https://steamcommunity.com/id/hungry112/,人砍人 Hungry PaPa,,0-20,13,0-20,12,100-500,163,0
maolea,https://steamcommunity.com/id/maolea/,Kikyo,,0-20,9,None,-1,None,-1,0
76561198196766918,https://steamcommunity.com/profiles/76561198196766918/,KBsmater,,20-50,48,20-50,21,100-500,198,0
wdd77128,https://steamcommunity.com/id/wdd77128/,钎焊报纸壳壳,,100-200,123,100-500,173,500-1000,770,1
uncleAMMO233,https://steamcommunity.com/id/uncleAMMO233/,SturmTruppen,South Georgia and the South Sandwich Islands,0-20,10,0-20,8,20-50,26,0
76561199020020774,https://steamcommunity.com/profiles/76561199020020774/,牛肉丸_,,0-20,4,None,-1,None,-1,0
76561199498374097,https://steamcommunity.com/profiles/76561199498374097/,子非鱼,"Henan, China",0-20,18,0-20,6,20-50,35,0
76561198373591697,https://steamcommunity.com/profiles/76561198373591697/,华风,,0-20,9,None,-1,None,-1,0
76561198421937931,https://steamcommunity.com/profiles/76561198421937931/,YiwOo,,0-20,9,0-20,6,20-50,25,0
76561199105263799,https://steamcommunity.com/profiles/76561199105263799/,雪姬,,20-50,24,0-20,17,50-100,90,0
Lord_D6,https://steamcommunity.com/id/Lord_D6/,LovePeopleTV(D6),"Saint Louis, Missouri, United States",50-100,95,50-100,88,100-500,437,1
76561199206734693,https://steamcommunity.com/profiles/76561199206734693/,For KD,China,0-20,6,0-20,6,20-50,24,0
Len0711,https://steamcommunity.com/id/Len0711/,Lizettt,,0-20,10,0-20,8,100-500,104,2
76561199262549330,https://steamcommunity.com/profiles/76561199262549330/,地雷公,China,0-20,12,0-20,9,100-500,256,0
76561198877541028,https://steamcommunity.com/profiles/76561198877541028/,我是陈桂林,Antarctica,20-50,44,20-50,26,100-500,237,0
76561198801552290,https://steamcommunity.com/profiles/76561198801552290/,格拉道斯,Cuba,0-20,13,0-20,9,50-100,98,0
76561199575068972,https://steamcommunity.com/profiles/76561199575068972/,Shiina Mashiro,"Zhangjiakou, Hebei, China",20-50,21,0-20,11,20-50,37,0
76561199223722660,https://steamcommunity.com/profiles/76561199223722660/,LYXww87,China,0-20,2,None,-1,None,-1,0
fyp_Otto,https://steamcommunity.com/id/fyp_Otto/,宇智波带土[忍界大战],China,0-20,15,0-20,13,100-500,111,0
76561199682916412,https://steamcommunity.com/profiles/76561199682916412/,whirlwind,,0-20,2,0-20,2,0-20,11,0
76561198998882517,https://steamcommunity.com/profiles/76561198998882517/,荷叶饭,,0-20,6,0-20,5,100-500,108,0
MeguLuka,https://steamcommunity.com/id/MeguLuka/,M.Luka☆,,20-50,20,20-50,20,100-500,228,0
76561199119896758,https://steamcommunity.com/profiles/76561199119896758/,Saul,"Albuquerque, New Mexico, United States",50-100,53,20-50,47,100-500,150,0
76561198981679577,https://steamcommunity.com/profiles/76561198981679577/,芙蕾雅,,20-50,22,20-50,26,100-500,167,0
76561199162849502,https://steamcommunity.com/profiles/76561199162849502/,溯 源,United States,0-20,17,0-20,8,50-100,86,0
794282454,https://steamcommunity.com/id/794282454/,xiangzao,Costa Rica,100-200,100,50-100,54,2000-30000,2184,1
unraous,https://steamcommunity.com/id/unraous/,unraous,,20-50,23,0-20,14,50-100,52,0
76561199244470467,https://steamcommunity.com/profiles/76561199244470467/,玩机器丶Machine,China,0-20,12,0-20,9,100-500,480,0
forsakenisagod,https://steamcommunity.com/id/forsakenisagod/,forsaken,United Kingdom (Great Britain),50-100,84,None,-1,None,-1,0
76561199058005057,https://steamcommunity.com/profiles/76561199058005057/,miaozi,,0-20,5,0-20,4,20-50,24,0
76561198198315042,https://steamcommunity.com/profiles/76561198198315042/,ↁэlтаΔ,"Shenzhen, Guangdong, China",20-50,47,20-50,41,100-500,223,0
76561198058911810,https://steamcommunity.com/profiles/76561198058911810/,技术宅小宇,China,0-20,10,0-20,4,50-100,70,0
76561199522121664,https://steamcommunity.com/profiles/76561199522121664/,脩,,0-20,1,0-20,2,0-20,6,0
76561199170548882,https://steamcommunity.com/profiles/76561199170548882/,₍˄·͈༝·͈˄₎◞︎ ̑̑,,20-50,27,None,-1,None,-1,0
76561198979282390,https://steamcommunity.com/profiles/76561198979282390/,TAT,,20-50,29,0-20,14,20-50,46,0
76561198067647881,https://steamcommunity.com/profiles/76561198067647881/,YATA,,0-20,11,0-20,6,50-100,67,2
76561198109947702,https://steamcommunity.com/profiles/76561198109947702/,拉默默,China,20-50,24,None,-1,None,-1,0
76561199002127336,https://steamcommunity.com/profiles/76561199002127336/,淡淡的翔,"Jiangsu, China",20-50,33,20-50,25,100-500,123,0
76561198395965215,https://steamcommunity.com/profiles/76561198395965215/,青春ブタ野郎はツンデレ平胸女の夢を見ない,China,20-50,21,0-20,11,100-500,323,0
76561198851770960,https://steamcommunity.com/profiles/76561198851770960/,wukong,,0-20,15,0-20,16,100-500,166,0
76561198126387499,https://steamcommunity.com/profiles/76561198126387499/,75% or more no backstab,Antarctica,50-100,59,None,-1,None,-1,0
76561198401449903,https://steamcommunity.com/profiles/76561198401449903/,九九八十一难第一难-剩余时间：5天18分12秒,,0-20,12,0-20,8,50-100,89,0
799481885lbs,https://steamcommunity.com/id/799481885lbs/,Maoanlv,"Henan, China",0-20,17,0-20,19,100-500,108,0
GPC1996,https://steamcommunity.com/id/GPC1996/,？,"Shandong, China",20-50,24,0-20,17,100-500,141,0
76561198405760963,https://steamcommunity.com/profiles/76561198405760963/,心碎了一地捡不回,China,50-100,54,20-50,25,100-500,322,0
919628101,https://steamcommunity.com/id/919628101/,凌墨,China,0-20,9,0-20,7,50-100,87,0
76561199088081294,https://steamcommunity.com/profiles/76561199088081294/,仁王太勾八复杂了,,0-20,7,0-20,6,20-50,37,0
76561198182350475,https://steamcommunity.com/profiles/76561198182350475/,添命人,,20-50,31,20-50,20,100-500,171,0
76561198987704618,https://steamcommunity.com/profiles/76561198987704618/,月下兄贵,,0-20,7,0-20,5,20-50,42,0
76561199513197787,https://steamcommunity.com/profiles/76561199513197787/,soyorinlove,,0-20,3,0-20,3,50-100,66,0
76561198995344676,https://steamcommunity.com/profiles/76561198995344676/,雨沫沉香,"Jinhua, Zhejiang, China",50-100,65,50-100,54,100-500,342,0
76561198444157864,https://steamcommunity.com/profiles/76561198444157864/,Real_GreenHand,,50-100,53,20-50,21,100-500,159,0
76561199076903120,https://steamcommunity.com/profiles/76561199076903120/,波风水门【秽土转生】,China,0-20,6,0-20,5,20-50,34,0
76561198136888009,https://steamcommunity.com/profiles/76561198136888009/,阿尔托莉雅,"Xintai, Shandong, China",0-20,9,None,-1,None,-1,0
76561199088273285,https://steamcommunity.com/profiles/76561199088273285/,MacYor,,,-1,None,-1,None,-1,0
76561199159147717,https://steamcommunity.com/profiles/76561199159147717/,梦已兴，不可违,"Hengyang, Hunan, China",0-20,4,0-20,4,20-50,20,0
76561198122729523,https://steamcommunity.com/profiles/76561198122729523/,驱赶极夜的红星,Argentina,20-50,31,20-50,39,100-500,201,0
76561199188712401,https://steamcommunity.com/profiles/76561199188712401/,𝓦𝓘𝓢_𝓐𝓑𝓕,"Shandong, China",20-50,49,20-50,28,1000-2000,1079,0
76561198087827322,https://steamcommunity.com/profiles/76561198087827322/,Soopheshay,"Shanghai, Shanghai, China",0-20,14,0-20,8,100-500,163,0
Yuan192425,https://steamcommunity.com/id/Yuan192425/,迷你世界大神,China,20-50,40,20-50,24,50-100,85,0
76561199641018361,https://steamcommunity.com/profiles/76561199641018361/,沙漠里孤独的黑影,,0-20,1,0-20,1,0-20,7,0
76561198145525719,https://steamcommunity.com/profiles/76561198145525719/,Hector.Hsu,"Wuhan, Hubei, China",50-100,68,50-100,57,100-500,410,0
748530803,https://steamcommunity.com/id/748530803/,乃琳Queen,"Zunyi, Guizhou, China",20-50,23,0-20,19,100-500,394,0
76561199070681388,https://steamcommunity.com/profiles/76561199070681388/,DJQWQ,China,20-50,34,0-20,16,100-500,277,0
QBAZURE,https://steamcommunity.com/id/QBAZURE/,钦白AZURE,"Nanjing, Jiangsu, China",50-100,60,50-100,84,100-500,276,0
76561198365636168,https://steamcommunity.com/profiles/76561198365636168/,叫我帅哥就好,"Shanghai, Shanghai, China",50-100,51,0-20,11,100-500,271,0
76561198407583274,https://steamcommunity.com/profiles/76561198407583274/,学长说你好马,"Sichuan, China",0-20,9,0-20,6,50-100,75,0
76561198107371587,https://steamcommunity.com/profiles/76561198107371587/,小怪兽,China,0-20,9,0-20,5,20-50,28,0
tleung,https://steamcommunity.com/id/tleung/,MAA6ES,,50-100,85,100-500,109,100-500,418,1
mangorua,https://steamcommunity.com/id/mangorua/,Mango,China,100-200,111,100-500,129,500-1000,676,1
76561199099309631,https://steamcommunity.com/profiles/76561199099309631/,梅川库子,"Bijie, Guizhou, China",0-20,4,0-20,3,20-50,30,0
76561199029537317,https://steamcommunity.com/profiles/76561199029537317/,便利屋68第一突击手阿露,,0-20,10,0-20,9,20-50,33,0
76561198837846736,https://steamcommunity.com/profiles/76561198837846736/,北宇T v T,"Dongying, Shandong, China",50-100,51,50-100,61,100-500,326,0
76561198273550538,https://steamcommunity.com/profiles/76561198273550538/,谁黑皮？谁肘击？是谁连累直升机？,"Shanghai, China",0-20,8,0-20,4,50-100,66,0
6524958,https://steamcommunity.com/id/6524958/,动物朋友,"Mianyang, Sichuan, China",20-50,38,20-50,39,100-500,175,0
76561199034214755,https://steamcommunity.com/profiles/76561199034214755/,2501061107,,20-50,25,0-20,6,50-100,78,0
76561198338244181,https://steamcommunity.com/profiles/76561198338244181/,小马小马,,20-50,35,20-50,24,100-500,110,0
76561198325744720,https://steamcommunity.com/profiles/76561198325744720/,Gamer JC,"Berlin, Berlin, Germany",50-100,72,20-50,49,500-1000,576,1
76561199474365476,https://steamcommunity.com/profiles/76561199474365476/,ASKvolun,,0-20,8,0-20,5,100-500,227,0
76561198178453318,https://steamcommunity.com/profiles/76561198178453318/,偷税的愉悦,"Tangshan, Hebei, China",20-50,30,0-20,17,20-50,34,0
76561198303277099,https://steamcommunity.com/profiles/76561198303277099/,warship1003,China,0-20,11,0-20,9,50-100,93,0
76561199391477658,https://steamcommunity.com/profiles/76561199391477658/,Life,,0-20,5,None,-1,None,-1,0
76561199472485482,https://steamcommunity.com/profiles/76561199472485482/,小天使铠甲,China,0-20,16,0-20,11,50-100,80,0
76561198077124163,https://steamcommunity.com/profiles/76561198077124163/,予怀独结,China,0-20,11,None,-1,None,-1,0
76561199057888738,https://steamcommunity.com/profiles/76561199057888738/,Not Hero,"Vancouver, British Columbia, Canada",0-20,12,None,-1,None,-1,0
76561199214977732,https://steamcommunity.com/profiles/76561199214977732/,stardust,"Baoding, Hebei, China",0-20,5,0-20,5,20-50,32,0
76561198987458518,https://steamcommunity.com/profiles/76561198987458518/,L3C,,0-20,10,None,-1,None,-1,0
ydlsxwly,https://steamcommunity.com/id/ydlsxwly/,Dr.who,"Jiangsu, China",0-20,9,0-20,6,50-100,98,0
76561199046860135,https://steamcommunity.com/profiles/76561199046860135/,牧之,"Tianjin, Tianjin, China",0-20,13,0-20,8,50-100,55,0
76561198342246517,https://steamcommunity.com/profiles/76561198342246517/,XiMengDianJing,,0-20,7,0-20,5,0-20,19,0
76561198320663755,https://steamcommunity.com/profiles/76561198320663755/,945393471,China,0-20,8,0-20,4,50-100,91,0
76561199340895588,https://steamcommunity.com/profiles/76561199340895588/,linkZ,,20-50,42,20-50,22,100-500,144,0
76561198358207332,https://steamcommunity.com/profiles/76561198358207332/,白马非马,,0-20,9,0-20,7,50-100,76,0
76561199111374888,https://steamcommunity.com/profiles/76561199111374888/,𝙋𝙧𝙤𝙢𝙞𝙨𝙚_゜,China,50-100,50,20-50,36,50-100,76,0
76561199194858968,https://steamcommunity.com/profiles/76561199194858968/,wangxiaoge,,0-20,4,None,-1,None,-1,0
76561199179700547,https://steamcommunity.com/profiles/76561199179700547/,Loyce.c,"Deqing, Zhejiang, China",0-20,7,None,-1,None,-1,0
76561199238472603,https://steamcommunity.com/profiles/76561199238472603/,The King of Blue Moon,,0-20,13,0-20,8,50-100,54,0
76561199086913326,https://steamcommunity.com/profiles/76561199086913326/,热心市民颜某人,,50-100,77,50-100,52,100-500,168,0
76561199365461943,https://steamcommunity.com/profiles/76561199365461943/,Fanying,China,0-20,9,0-20,7,100-500,104,0
76561199152929834,https://steamcommunity.com/profiles/76561199152929834/,天上天下无双老金冬水,"Seoul, Seoul-t'ukpyolsi, Korea, Republic of",0-20,10,0-20,8,20-50,24,0
76561198976682390,https://steamcommunity.com/profiles/76561198976682390/,Rhythm,China,0-20,7,None,-1,None,-1,0
76561198275419718,https://steamcommunity.com/profiles/76561198275419718/,飞翔的企鹅,,0-20,11,0-20,9,50-100,83,0
rupture7,https://steamcommunity.com/id/rupture7/,sNowBreak,,100-200,141,100-500,267,1000-2000,1617,1
610459802,https://steamcommunity.com/id/610459802/,Miruacle-,"Chongqing, Chongqing, China",100-200,120,None,-1,None,-1,1
76561198215257412,https://steamcommunity.com/profiles/76561198215257412/,紫薯饼,China,20-50,26,20-50,24,100-500,203,0
CAT_ST_4,https://steamcommunity.com/id/CAT_ST_4/,CAT ST.,,0-20,14,0-20,12,100-500,120,0
Win10crazy,https://steamcommunity.com/id/Win10crazy/,槻檹,"Fuzhou, Fujian, China",20-50,22,20-50,27,100-500,125,0
76561199218991846,https://steamcommunity.com/profiles/76561199218991846/,C-Y-H,China,0-20,4,0-20,4,20-50,21,0
76561198070663987,https://steamcommunity.com/profiles/76561198070663987/,个V个,"Zhejiang, China",0-20,10,None,-1,None,-1,0
Agony167,https://steamcommunity.com/id/Agony167/,我考考你的呀,"Shanghai, Shanghai, China",20-50,45,20-50,23,500-1000,508,0
76561199384550736,https://steamcommunity.com/profiles/76561199384550736/,zhaojiayi9,,0-20,3,None,-1,None,-1,0
1162448125,https://steamcommunity.com/id/1162448125/,学徒,"Zhoukou, Henan, China",0-20,8,0-20,5,50-100,83,0
royalcxh,https://steamcommunity.com/id/royalcxh/,Galaxy,"T'ai-pei, Taiwan",0-20,13,0-20,11,50-100,69,0
76561198983080199,https://steamcommunity.com/profiles/76561198983080199/,形式上死亡,China,20-50,25,0-20,17,100-500,163,0
76561198146438553,https://steamcommunity.com/profiles/76561198146438553/,"殷血剑Yin, the Blood Sword","Peking, Beijing, China",20-50,38,50-100,54,100-500,254,0
chickenstirke,https://steamcommunity.com/id/chickenstirke/,玉皇大帝,"Nanchang, Jiangxi, China",20-50,31,20-50,28,100-500,223,0
VoscrotyNico,https://steamcommunity.com/id/VoscrotyNico/,◬ Alone ‖ Core,,,-1,None,-1,None,-1,0
76561198283557228,https://steamcommunity.com/profiles/76561198283557228/,Vapaus,China,100-200,116,100-500,174,100-500,157,1
Da_Ge_zi233,https://steamcommunity.com/id/Da_Ge_zi233/,BigGezi,Japan,50-100,73,20-50,34,100-500,252,0
76561198095920265,https://steamcommunity.com/profiles/76561198095920265/,parader_76,,0-20,13,0-20,13,100-500,207,0
